time,amplitude
0.41600000000000004,-2.7881751020680707
0.417,0.23739955931987614
0.418,2.5054391286428253
0.419,-0.13601129245042717
0.42,0.6814110543631908
0.421,1.3437918533631612
0.422,-0.3297217531062756
0.423,-1.0067214619325255
0.424,1.0788031437059395
0.425,0.44297385059182925
0.426,0.18367168443860782
0.427,2.4088960915119646
0.428,2.299246751463573
0.429,-0.3510660236211627
0.43,0.38323281281423616
0.431,0.295712221290099
0.432,-1.909351734009242
0.433,-1.0469718919170607
0.434,-0.0230765526156938
0.435,-0.7118123029298633
0.436,-1.8361819635915198
0.437,-0.10204682289769673
0.438,0.08253309594310504
0.439,-1.7504962712325791
0.44,-1.3643709681553562
0.441,0.7083920299692493
0.442,0.34293810265912095
0.443,0.8802390072259956
0.444,2.94699905361108
0.445,1.675408547041823
0.446,-0.3940251873658502
0.447,0.32972924036923046
0.448,0.27868501540193624
0.449,-2.80229743373157
0.45,0.13423527109799718
0.451,2.265134340932501
0.452,0.22920295264908147
0.453,-1.0652297508027935
0.454,0.8463242852978498
0.455,-1.8095007884448908
0.456,-2.7165109542647556
0.457,-0.9570464441605235
0.458,0.19357894107532292
0.459,-0.7471760580641369
0.46,0.7622411781218132
0.461,1.9806975259209316
0.462,0.6259738548598267
0.463,0.4550542243406381
0.464,1.463376660709242
0.465,0.6982352500735753
0.466,-0.4759380286620329
0.467,2.0269822820756254
0.468,1.9769107276395572
0.46900000000000003,0.5570567329150733
0.47000000000000003,-0.05873408693576787
0.47100000000000003,1.5938618059390166
0.47200000000000003,-2.3173049423352587
0.47300000000000003,-1.911925439725798
0.47400000000000003,-0.9499588946987908
0.47500000000000003,-0.54824959756546
0.47600000000000003,-1.4572120450682196
0.47700000000000004,0.6291373543564316
0.47800000000000004,0.9417788292047946
0.47900000000000004,-1.4503681030496547
0.48,-0.7887544205034549
0.481,1.519137779303097
0.482,-0.917253196344229
0.483,1.4376955734676864
0.484,1.2717386675524094
0.485,1.2246553249896732
0.486,1.3035563601838136
0.487,1.4976956945466724
0.488,0.8833866241614358
0.489,-0.9231546555523943
0.49,-0.8529778113062463
0.491,-0.47569274299449804
0.492,-1.5793527271592231
0.493,-0.8139438307525892
0.494,0.4842741629744326
0.495,0.19017589181291888
0.496,-3.416625307011545
0.497,-1.0711847293742627
0.498,-1.8694585439126687
0.499,-0.9177788267426854
0.5,-0.16965593927221212
0.501,2.2517339583098965
0.502,1.0216760781058158
0.503,0.3548921058474864
0.504,2.8344971748272534
0.505,0.9020864193060782
0.506,-0.5749028114576775
0.507,0.6786831796211552
0.508,0.7068473370722009
0.509,0.24566555942022983
0.51,0.6595679022497057
0.511,1.081616612322396
0.512,0.20877877886143936
0.513,-2.59984950235119
0.514,-0.9901828327242583
0.515,-1.4613145929372022
0.516,-2.937722712621241
0.517,0.15558846030775397
0.518,0.939895897414474
0.519,0.2623833172040809
0.52,-1.0746280811479254
0.521,1.3798014250738135
0.522,-2.1885559567139845
0.523,-0.4631661936660464
0.524,0.5772000625381037
0.525,1.5356517180849227
0.526,0.5487654327649987
0.527,2.5913449604787546
0.528,2.513038757010857
0.529,-0.3152390863733469
0.53,0.2885785418620478
0.531,-0.5484959542595372
0.532,-2.0850681540632032
0.533,-2.707566882057116
0.534,0.13576938796313504
0.535,-0.7687796135464116
0.536,-1.2561508055563593
0.537,0.3454265313468804
0.538,-1.1815046680423027
0.539,-2.5846099418882846
0.54,-0.8615766002751387
0.541,-0.00384903664364733
0.542,0.5581456012459316
0.543,1.0868391375811777
0.544,2.8342635610306814
0.545,1.1037462780302656
0.546,-0.07894178622874531
0.547,-0.020314091690876612
0.548,-0.5533823337549143
0.549,-1.7301606447542963
0.55,-0.39428462819469107
0.551,1.8255664092265829
0.552,0.22696370217400097
0.553,-0.8383171456808746
0.554,0.4058730829900282
0.555,-1.8979438467046177
0.556,-3.122283910052593
0.557,-1.4332333011588239
0.558,-0.22021175507437898
0.559,-0.5553443929250591
0.56,1.0980269700313736
0.561,2.2169899500187062
0.562,0.48858201314081334
0.5630000000000001,-0.2834640451295773
0.5640000000000001,1.512653366395421
0.5650000000000001,0.6847534844727899
0.5660000000000001,0.576126764963216
0.5670000000000001,1.27045476878475
0.5680000000000001,1.9310534323195503
0.5690000000000001,0.36525832019340665
0.5700000000000001,1.2759514690198177
0.5710000000000001,0.0028683627794287014
0.5720000000000001,-1.7882724088958872
0.5730000000000001,-2.878019909488929
0.5740000000000001,-1.2605409450705678
0.5750000000000001,-1.4493546618905162
0.5760000000000001,-1.4815044708133511
0.577,1.04752278750158
0.578,0.6703900361142414
0.579,-0.8587383824803458
0.58,-0.022419491887971543
0.581,-0.1339758776992137
0.582,-1.4137865243418921
0.583,0.09182132333648328
0.584,2.268215415059769
0.585,1.780707497980973
0.586,0.8891885751702875
0.587,2.324515333161883
0.588,0.5024703675190232
0.589,-1.5999279390252603
0.59,-0.6779781484187877
0.591,0.22746768413974888
0.592,-0.8201566290202296
0.593,-0.2692065653332182
0.594,0.5071902599158619
0.595,-1.36620323494336
0.596,-2.9031203547144115
0.597,-1.2324474212941896
0.598,-1.0800406024994498
0.599,-1.6368787222940528
0.6,-0.14091744714684093
0.601,1.9285492111718117
0.602,1.1994413916516717
0.603,0.7560634908542282
0.604,1.3066921281575616
0.605,0.4338952473137977
0.606,-1.0924615517162994
0.607,-0.1318087094512974
0.608,0.8891384963615441
0.609,0.6290911673050041
0.61,0.8585727144606915
0.611,1.5519239116486718
0.612,-1.5360257163880213
0.613,-1.796508770084543
0.614,-0.7839272799225216
0.615,-0.8817539169441513
0.616,-1.9133664909539247
0.617,-0.2102163203511075
0.618,0.36667826708604645
0.619,0.259841343343411
0.62,0.23612223628339618
0.621,1.136739353410835
0.622,-0.9960692806546305
0.623,-0.30255490424365056
0.624,1.9995440179585873
0.625,1.0036789272887845
0.626,0.785852929293137
0.627,1.9984247105727833
0.628,2.0519827732293674
0.629,0.08656277902500531
0.63,-1.676061376020742
0.631,-0.38986390743715205
0.632,-1.6677109679759514
0.633,-2.7288585823574314
0.634,0.15264742645132545
0.635,-0.6038546336637515
0.636,-0.5790717083167506
0.637,0.05575505802109906
0.638,-0.34696768935999944
0.639,-1.4974171373141818
0.64,-1.8580608435841042
0.641,0.06632330229325956
0.642,0.49989553716446555
0.643,1.7009252832014201
0.644,2.242129747399357
0.645,2.458001777116639
0.646,-1.1593013086967228
0.647,0.5232778542997605
0.648,-0.2225873026272599
0.649,-0.9973496389695276
0.65,0.6598294759356113
0.651,1.5610520126441274
0.652,0.3957741260260448
0.653,-0.38448391098452844
0.654,0.3657816057787019
0.655,-0.8163219775266333
0.656,-3.3143076931360027
0.657,-1.0460723425009655
0.658,-0.7349511427350675
0.659,-0.25914867555501675
0.66,1.263504412320785
0.661,1.8305683231199465
0.662,-0.43266268480705694
0.663,-0.011443223408305753
0.664,1.3350621799742544
0.665,-0.007706015919571554
0.666,-0.10931681003384341
0.667,1.8700751027283038
0.668,2.3570614916911836
0.669,0.489904716397367
0.67,0.905965353787012
0.671,-0.18037732242698523
0.672,-2.7416721741619754
0.673,-2.377372259979011
0.674,-0.6007314696653117
0.675,-0.7272159210358916
0.676,-1.2843121853220154
0.677,1.4443499501230095
0.678,0.9955964425491168
0.679,-0.7694251748219795
0.68,-0.013921260831863513
0.681,0.6794082576576197
0.682,-1.0110141728108062
0.683,-0.7485786330592948
0.684,2.8281480068882234
0.685,1.980086747166742
0.686,1.1385898085793174
0.687,1.4492371320480255
0.6880000000000001,0.7043813179199767
0.6890000000000001,-1.6969597177558307
0.6900000000000001,-0.018249163884651587
0.6910000000000001,-0.2515092066071366
0.6920000000000001,-0.15429809293103525
0.6930000000000001,-0.1315031079277335
0.6940000000000001,0.4489553545811955
0.6950000000000001,0.07692394136244779
0.6960000000000001,-1.6568419720790075
0.6970000000000001,0.1135558379243905
0.6980000000000001,-1.0295150919540594
0.6990000000000001,-2.7376464004087047
0.7000000000000001,0.7453292996422669
0.7010000000000001,2.9228013524054033
0.7020000000000001,0.8987793179747567
0.7030000000000001,0.7447283130709305
0.704,1.907648666315382
0.705,0.3404171895876852
0.706,-0.5684016906311367
0.707,0.7517693738278273
0.708,1.195924988131769
0.709,-0.9021621752260716
0.71,0.9502039650141069
0.711,1.5638519351408746
0.712,-0.2602113400513716
0.713,-2.411397763694819
0.714,-1.1262826228813316
0.715,-1.7351369144576752
0.716,-2.1232496278022612
0.717,-0.6040938312244464
0.718,0.3674779253799147
0.719,-0.5792604409490668
0.72,0.339362642947632
0.721,1.476776207282654
0.722,-0.9334640860088927
0.723,-1.0882067909039579
0.724,2.6167022297773657
0.725,0.1037916441236364
0.726,0.7167679772512814
0.727,3.0065549331141073
0.728,2.50390797610061
0.729,0.12819565453188042
0.73,-0.018048126077561455
0.731,-1.3463731611647
0.732,-1.9994090082818279
0.733,-2.0379073524732902
0.734,0.14257455026289512
0.735,0.395652035463805
0.736,-0.9433423700520308
0.737,-0.2784070452246191
0.738,-0.40397193359272127
0.739,-2.6836519062623956
0.74,0.2853000725848557
0.741,1.1639002742821072
0.742,0.5569546044461153
0.743,1.0085973729471291
0.744,3.306877683063677
0.745,1.4747573226274056
0.746,-0.2596421803902671
0.747,0.9288276921488969
0.748,0.1183869705693602
0.749,-0.48392504161115824
0.75,0.45787105372646925
0.751,0.9040373445307
0.752,0.39310736295614723
0.753,0.06415590461827447
0.754,0.596004207587997
0.755,-1.9034850706315827
0.756,-3.1094950280993268
0.757,-1.4003779802678904
0.758,-0.8378609291646162
0.759,-0.5560763370313199
0.76,0.9213801041028102
0.761,2.224963993691556
0.762,0.8947865796094558
0.763,-0.8593095330134719
0.764,0.9876468372808913
0.765,0.31715206528877254
0.766,0.19268244192082357
0.767,1.4806244138628377
0.768,2.6030678570191723
0.769,0.34470744317119456
0.77,-0.1554621430938944
0.771,0.5280019366412795
0.772,-2.903868415844496
0.773,-2.1714904640075297
0.774,-0.9660787390429894
0.775,-0.7422977539325286
0.776,-1.594788039911134
0.777,1.5204385124764137
0.778,1.1446741334607282
0.779,-1.390333978887476
0.78,-0.6052061477445765
0.781,0.03417748153885841
0.782,-0.5666238199023896
0.783,0.3712988154344746
0.784,2.139964554643848
0.785,1.7132383011062715
0.786,1.184566622346706
0.787,1.4173278849818756
0.788,0.4090421193355439
0.789,-1.5603308978292443
0.79,-1.1499725730733314
0.791,0.43001121829879785
0.792,0.18668439651985658
0.793,-0.3604173406706668
0.794,1.4087443552794614
0.795,-0.140061073117497
0.796,-2.9088267178845832
0.797,-2.204860660849362
0.798,-1.3454308382939955
0.799,-1.7381519624304504
0.8,-0.03748335455149227
0.801,2.762111467268916
0.802,1.6709231710086025
0.803,0.8916129160449565
0.804,2.2785608150433116
0.805,0.6813688379512528
0.806,-0.5947649487259509
0.807,-0.4248760614172543
0.808,1.7799429597464957
0.809,-0.34646306115766623
0.81,1.6164098127624515
0.811,1.2730558394670275
0.812,-0.7948911211189181
0.8130000000000001,-1.8846933152014413
0.8140000000000001,-0.582051992030592
0.8150000000000001,-2.3791366510783645
0.8160000000000001,-2.0819990084126956
0.8170000000000001,-0.13776790385315968
0.8180000000000001,1.0516568265027375
0.8190000000000001,-0.6057183641773459
0.8200000000000001,0.560105089406403
0.8210000000000001,1.3928799486826025
0.8220000000000001,-0.11124533421727412
0.8230000000000001,-1.6279754880485258
0.8240000000000001,1.4885562837990267
0.8250000000000001,1.7811103941165185
0.8260000000000001,0.5026273031887847
0.8270000000000001,3.100171678216178
0.8280000000000001,1.6123847907182607
0.8290000000000001,-1.194890058099911
0.8300000000000001,-0.0025301509506282516
0.8310000000000001,-0.5569919048996629
0.8320000000000001,-2.220619106800802
0.833,-0.8737577623557538
0.834,0.05455329005896892
0.835,0.12703762365523563
0.836,-2.377556794500543
0.837,0.9878155370467339
0.838,-0.6095427454542874
0.839,-2.1749671575909266
0.84,-1.2482410126967365
0.841,0.6399080114458909
0.842,0.21492642783741753
0.843,3.1055337205757363
0.844,2.6465095178479054
0.845,1.9405051089450038
0.846,0.3133247912927128
0.847,-0.02514759184208648
0.848,0.6674355085219812
0.849,-1.4879466709116962
0.85,-0.3998510686459235
0.851,0.990065451684035
0.852,0.13401050211425508
0.853,-0.30222027669755985
0.854,0.3207054609330135
0.855,-2.091974364581997
0.856,-2.383203062860077
0.857,-1.4367306144847842
0.858,0.07150850347651194
0.859,-0.8470559788507456
0.86,1.0241100299969699
0.861,1.7632427030161482
0.862,-0.03365513360312966
0.863,1.0476583034109197
0.864,1.7786655543597085
0.865,-0.08329763063820966
0.866,-0.7113153220258238
0.867,1.7955914261366093
0.868,1.7284441162400124
0.869,0.8401577233023476
0.87,0.8993770349867422
0.871,0.4081995549096141
0.872,-2.2084561490382426
0.873,-2.3539805481409317
0.874,-0.8563539167925717
0.875,-0.7698140549947365
0.876,-1.5764117607114834
0.877,1.5369846116799857
0.878,1.1825224350061727
0.879,-1.0502017662742522
0.88,-0.14382829285126036
0.881,-0.1748914957264613
0.882,-0.21723776329209632
0.883,-0.39565859156349004
0.884,2.166250716867188
0.885,1.261202326790655
0.886,0.7464155255000365
0.887,1.7628934014692876
0.888,0.7384315906035291
0.889,-1.2511434221092053
0.89,0.3043591863227898
0.891,-0.14187123883654362
0.892,-0.9269379546948396
0.893,-0.36940049824962745
0.894,0.3249617268859636
0.895,-0.815698505369258
0.896,-2.530571967789738
0.897,-1.0176681575573154
0.898,-0.4171159828048109
0.899,-1.8641625680238034
0.9,-0.09294895383117706
0.901,2.0317297663640947
0.902,1.3486611720352417
0.903,1.4120942095011926
0.904,1.891700674811097
0.905,-0.03673463303451435
0.906,-0.960795800053626
0.907,0.437479030657075
0.908,0.17420838478078493
0.909,0.2962649541950771
0.91,0.07609332359942234
0.911,1.46786757503367
0.912,-0.7839204465617179
0.913,-2.0719116385933543
0.914,-0.2946938189128492
0.915,-1.6819630313413874
0.916,-2.6856079997370466
0.917,0.5800290864191515
0.918,1.2245811102248032
0.919,-0.6394527365544449
0.92,0.40205868268312883
0.921,0.7650901501117948
0.922,-1.7097731019953613
0.923,-0.6709908691734244
0.924,0.86401254871507
0.925,-0.500174831695246
0.926,0.5368184139562239
0.927,2.457633488289725
0.928,1.5842564431512542
0.929,-0.9938001678193782
0.93,-0.20188794960152795
0.931,-1.0097417744918986
0.932,-1.9402643787096157
0.933,-2.2980836733177776
0.934,0.3460249772618381
0.935,-0.20726672954503494
0.936,-1.4688792853602133
0.937,0.2971959385142444
0.9380000000000001,-0.047747631506206645
0.9390000000000001,-2.363433043219633
0.9400000000000001,-0.6731630640260484
0.9410000000000001,1.757754932984573
0.9420000000000001,0.17931547713043403
0.9430000000000001,2.25468941132931
0.9440000000000001,1.935199871583192
0.9450000000000001,1.3559610073295403
0.9460000000000001,0.07584288338104853
0.9470000000000001,0.4088664898600832
0.9480000000000001,0.03567026567752343
0.9490000000000001,-1.3361288325008431
0.9500000000000001,-0.6144557908201571
0.9510000000000001,1.6915277594472462
0.9520000000000001,-0.0401653731647115
0.9530000000000001,-0.9448899277190943
0.9540000000000001,0.33641988763018776
0.9550000000000001,-1.6915843197255649
0.9560000000000001,-3.2751032679638734
0.9570000000000001,-0.781484187595701
0.9580000000000001,-0.6488327040628736
0.9590000000000001,-1.26845104880845
0.96,0.4573975556684047
0.961,1.9965474744132359
0.962,0.36219082663057917
0.963,0.18765705174789954
0.964,0.8729745679382483
0.965,0.4070906458882927
0.966,-0.7636415098536088
0.967,2.6115408054786897
0.968,1.7075582190552403
0.969,0.6617576138776264
0.97,0.8624944255201132
0.971,1.2507357081957484
0.972,-2.069468156641116
0.973,-2.6552717997198454
0.974,-0.7229257548072874
0.975,-0.9882329377181582
0.976,-1.4970551098790252
0.977,0.8896157110849608
0.978,1.5035552653984183
0.979,-1.1804683157678701
0.98,-0.8012609700394854
0.981,0.5824073669333678
0.982,-0.9622437204421762
0.983,-0.2394474634989135
0.984,1.4644229515950173
0.985,1.9680632833375522
0.986,0.5617923656187849
0.987,1.9663223443092812
0.988,0.7916889327184272
0.989,-2.162825661576518
0.99,-0.4234195747750178
0.991,-0.5537863941448666
0.992,-1.618961686989405
0.993,-1.0738528084008345
